INSTR,REF_AREA,REF_SECTOR,COUNTERPART_SECTOR,STO,FUNCTIONAL_CAT,TIME,COUNTERPART_AREA,_.obs_value
F3,BE,S12O,S1M,LE,_T,1664582410,W2,0
F3,BE,S12O,S2,LE,_T,1664582410,W2,6256
F3L,BE,S12O,S0,LE,_T,1664582410,W2,7485
F3L,BE,S12O,S1,LE,_T,1664582410,W2,1329
F3L,BE,S12O,S11,LE,_T,1664582410,W2,73
F3L,BE,S12O,S121,LE,_T,1664582410,W2,0
F3L,BE,S12O,S124,LE,_T,1664582410,W2,0
F3L,BE,S12O,S125,LE,_T,1664582410,W2,12.4
F3L,BE,S12O,S126,LE,_T,1664582410,W2,3.5
F3L,BE,S12O,S127,LE,_T,1664582410,W2,44.7
F3L,BE,S12O,S128,LE,_T,1664582410,W2,14
F3L,BE,S12O,S129,LE,_T,1664582410,W2,0
F3L,BE,S12O,S12K,LE,_T,1664582410,W2,393
F3L,BE,S12O,S12O,LE,_T,1664582410,W2,61
F3L,BE,S12O,S12Q,LE,_T,1664582410,W2,14
F3L,BE,S12O,S12R,LE,_T,1664582410,W2,75
F3L,BE,S12O,S12T,LE,_T,1664582410,W2,393
F3L,BE,S12O,S13,LE,_T,1664582410,W2,789
F3L,BE,S12O,S1M,LE,_T,1664582410,W2,0
F3L,BE,S12O,S2,LE,_T,1664582410,W2,6156
F3S,BE,S12O,S0,LE,_T,1664582410,W2,250
F3S,BE,S12O,S1,LE,_T,1664582410,W2,150
F3S,BE,S12O,S11,LE,_T,1664582410,W2,39
F3S,BE,S12O,S121,LE,_T,1664582410,W2,0
F3S,BE,S12O,S124,LE,_T,1664582410,W2,0
F3S,BE,S12O,S125,LE,_T,1664582410,W2,0
F3S,BE,S12O,S126,LE,_T,1664582410,W2,0
F3S,BE,S12O,S127,LE,_T,1664582410,W2,33.5
F3S,BE,S12O,S128,LE,_T,1664582410,W2,0
F3S,BE,S12O,S129,LE,_T,1664582410,W2,0
F3S,BE,S12O,S12K,LE,_T,1664582410,W2,0
F3S,BE,S12O,S12O,LE,_T,1664582410,W2,34
F3S,BE,S12O,S12Q,LE,_T,1664582410,W2,0
F3S,BE,S12O,S12R,LE,_T,1664582410,W2,34
F3S,BE,S12O,S12T,LE,_T,1664582410,W2,0
F3S,BE,S12O,S13,LE,_T,1664582410,W2,77
F3S,BE,S12O,S1M,LE,_T,1664582410,W2,0
F3S,BE,S12O,S2,LE,_T,1664582410,W2,100
F4,BE,S12O,S0,LE,_T,1664582410,W2,326841
F4,BE,S12O,S1,LE,_T,1664582410,W2,196196
F4,BE,S12O,S11,LE,_T,1664582410,W2,118584
F4,BE,S12O,S124,LE,_T,1664582410,W2,0
F4,BE,S12O,S125,LE,_T,1664582410,W2,6545.6
F4,BE,S12O,S126,LE,_T,1664582410,W2,6649.1
F4,BE,S12O,S127,LE,_T,1664582410,W2,10581.1
F4,BE,S12O,S128,LE,_T,1664582410,W2,0
F4,BE,S12O,S129,LE,_T,1664582410,W2,0
F4,BE,S12O,S12K,LE,_T,1664582410,W2,16453
F4,BE,S12O,S12O,LE,_T,1664582410,W2,23776
F4,BE,S12O,S12Q,LE,_T,1664582410,W2,0
F4,BE,S12O,S12R,LE,_T,1664582410,W2,23776
F4,BE,S12O,S13,LE,_T,1664582410,W2,356
F4,BE,S12O,S1M,LE,_T,1664582410,W2,37027
F4,BE,S12O,S2,LE,_T,1664582410,W2,130645
F4L,BE,S12O,S0,LE,_T,1664582410,W2,179771
F4L,BE,S12O,S1,LE,_T,1664582410,W2,125559
F4L,BE,S12O,S11,LE,_T,1664582410,W2,62408
F4L,BE,S12O,S124,LE,_T,1664582410,W2,0
F4L,BE,S12O,S125,LE,_T,1664582410,W2,2020.5
F4L,BE,S12O,S126,LE,_T,1664582410,W2,2803.9
F4L,BE,S12O,S127,LE,_T,1664582410,W2,4666.3
F4L,BE,S12O,S128,LE,_T,1664582410,W2,0
F4L,BE,S12O,S129,LE,_T,1664582410,W2,0
F4L,BE,S12O,S12K,LE,_T,1664582410,W2,16453
F4L,BE,S12O,S12O,LE,_T,1664582410,W2,9491
F4L,BE,S12O,S12Q,LE,_T,1664582410,W2,0
F4L,BE,S12O,S12R,LE,_T,1664582410,W2,9491
F4L,BE,S12O,S13,LE,_T,1664582410,W2,355
F4L,BE,S12O,S1M,LE,_T,1664582410,W2,36852
F4L,BE,S12O,S2,LE,_T,1664582410,W2,54211
F4S,BE,S12O,S0,LE,_T,1664582410,W2,147071
F4S,BE,S12O,S1,LE,_T,1664582410,W2,70637
F4S,BE,S12O,S11,LE,_T,1664582410,W2,56176
F4S,BE,S12O,S124,LE,_T,1664582410,W2,0
F4S,BE,S12O,S125,LE,_T,1664582410,W2,4525.1
F4S,BE,S12O,S126,LE,_T,1664582410,W2,3845.2
F4S,BE,S12O,S127,LE,_T,1664582410,W2,5914.8
F4S,BE,S12O,S128,LE,_T,1664582410,W2,0
F4S,BE,S12O,S129,LE,_T,1664582410,W2,0
F4S,BE,S12O,S12K,LE,_T,1664582410,W2,0
F4S,BE,S12O,S12O,LE,_T,1664582410,W2,14285
F4S,BE,S12O,S12Q,LE,_T,1664582410,W2,0
F4S,BE,S12O,S12R,LE,_T,1664582410,W2,14285
F4S,BE,S12O,S13,LE,_T,1664582410,W2,1
F4S,BE,S12O,S1M,LE,_T,1664582410,W2,176
F4S,BE,S12O,S2,LE,_T,1664582410,W2,76434
F51,BE,S12O,S0,LE,_T,1664582410,W2,318464
F51,BE,S12O,S12O,LE,_T,1664582410,W2,50948.7
F511,BE,S12O,S0,LE,_T,1664582410,W2,45195
F511,BE,S12O,S1,LE,_T,1664582410,W2,40361
F511,BE,S12O,S11,LE,_T,1664582410,W2,19306
F511,BE,S12O,S124,LE,_T,1664582410,W2,0
F511,BE,S12O,S125,LE,_T,1664582410,W2,8456.1
F511,BE,S12O,S126,LE,_T,1664582410,W2,9183.3
F511,BE,S12O,S127,LE,_T,1664582410,W2,3379.5
F511,BE,S12O,S128,LE,_T,1664582410,W2,36.1
F511,BE,S12O,S129,LE,_T,1664582410,W2,0
F511,BE,S12O,S12K,LE,_T,1664582410,W2,0
F511,BE,S12O,S12O,LE,_T,1664582410,W2,21019
F511,BE,S12O,S12Q,LE,_T,1664582410,W2,36
F511,BE,S12O,S12R,LE,_T,1664582410,W2,21055
F511,BE,S12O,S13,LE,_T,1664582410,W2,0
F511,BE,S12O,S1M,LE,_T,1664582410,W2,0
F511,BE,S12O,S2,LE,_T,1664582410,W2,4833
F51M,BE,S12O,S0,LE,_T,1664582410,W2,273269
F51M,BE,S12O,S12O,LE,_T,1664582410,W2,29929.9
F52,BE,S12O,S0,LE,_T,1664582410,W2,1688
F52,BE,S12O,S1,LE,_T,1664582410,W2,310
F52,BE,S12O,S11,LE,_T,1664582410,W2,0
F52,BE,S12O,S124,LE,_T,1664582410,W2,310
F52,BE,S12O,S12K,LE,_T,1664582410,W2,0
F52,BE,S12O,S12O,LE,_T,1664582410,W2,0
F52,BE,S12O,S12Q,LE,_T,1664582410,W2,0
F52,BE,S12O,S12T,LE,_T,1664582410,W2,0
F52,BE,S12O,S13,LE,_T,1664582410,W2,0
F52,BE,S12O,S1M,LE,_T,1664582410,W2,0
F52,BE,S12O,S2,LE,_T,1664582410,W2,1378
F6,BE,S12O,S0,LE,_T,1664582410,W2,0
F6,BE,S12O,S1,LE,_T,1664582410,W2,0
F6,BE,S12O,S11,LE,_T,1664582410,W2,0
F6,BE,S12O,S121,LE,_T,1664582410,W2,0
F6,BE,S12O,S124,LE,_T,1664582410,W2,0
F6,BE,S12O,S12K,LE,_T,1664582410,W2,0
F6,BE,S12O,S12O,LE,_T,1664582410,W2,0
F6,BE,S12O,S12Q,LE,_T,1664582410,W2,0
F6,BE,S12O,S12R,LE,_T,1664582410,W2,0
F6,BE,S12O,S12T,LE,_T,1664582410,W2,0
F6,BE,S12O,S13,LE,_T,1664582410,W2,0
F6,BE,S12O,S1M,LE,_T,1664582410,W2,0
F6,BE,S12O,S2,LE,_T,1664582410,W2,0
F6N,BE,S12O,S0,LE,_T,1664582410,W2,0
F6N,BE,S12O,S1,LE,_T,1664582410,W2,0
F6N,BE,S12O,S11,LE,_T,1664582410,W2,0
F6N,BE,S12O,S121,LE,_T,1664582410,W2,0
F6N,BE,S12O,S124,LE,_T,1664582410,W2,0
F6N,BE,S12O,S12K,LE,_T,1664582410,W2,0
F6N,BE,S12O,S12O,LE,_T,1664582410,W2,0
F6N,BE,S12O,S12Q,LE,_T,1664582410,W2,0
F6N,BE,S12O,S12R,LE,_T,1664582410,W2,0
F6N,BE,S12O,S12T,LE,_T,1664582410,W2,0
F6N,BE,S12O,S13,LE,_T,1664582410,W2,0
F6N,BE,S12O,S1M,LE,_T,1664582410,W2,0
F6N,BE,S12O,S2,LE,_T,1664582410,W2,0
F6O,BE,S12O,S0,LE,_T,1664582410,W2,0
F6O,BE,S12O,S1,LE,_T,1664582410,W2,0
F6O,BE,S12O,S11,LE,_T,1664582410,W2,0
F6O,BE,S12O,S121,LE,_T,1664582410,W2,0
F6O,BE,S12O,S124,LE,_T,1664582410,W2,0
F6O,BE,S12O,S12K,LE,_T,1664582410,W2,0
F6O,BE,S12O,S12O,LE,_T,1664582410,W2,0
F6O,BE,S12O,S12Q,LE,_T,1664582410,W2,0
F6O,BE,S12O,S12R,LE,_T,1664582410,W2,0
F6O,BE,S12O,S12T,LE,_T,1664582410,W2,0
F6O,BE,S12O,S13,LE,_T,1664582410,W2,0
F6O,BE,S12O,S1M,LE,_T,1664582410,W2,0
F6O,BE,S12O,S2,LE,_T,1664582410,W2,0
F7,BE,S12O,S0,LE,_T,1664582410,W2,0
F7,BE,S12O,S1,LE,_T,1664582410,W2,0
F7,BE,S12O,S11,LE,_T,1664582410,W2,0
F7,BE,S12O,S121,LE,_T,1664582410,W2,0
F7,BE,S12O,S124,LE,_T,1664582410,W2,0
F7,BE,S12O,S12K,LE,_T,1664582410,W2,0
F7,BE,S12O,S12O,LE,_T,1664582410,W2,0
F7,BE,S12O,S12Q,LE,_T,1664582410,W2,0
F7,BE,S12O,S12R,LE,_T,1664582410,W2,0
F7,BE,S12O,S12T,LE,_T,1664582410,W2,0
F7,BE,S12O,S13,LE,_T,1664582410,W2,0
F7,BE,S12O,S1M,LE,_T,1664582410,W2,0
F7,BE,S12O,S2,LE,_T,1664582410,W2,0
F81,BE,S12O,S0,LE,_T,1664582410,W2,6250
F81,BE,S12O,S12O,LE,_T,1664582410,W2,0
F89,BE,S12O,S0,LE,_T,1664582410,W2,5109
F89,BE,S12O,S12O,LE,_T,1664582410,W2,84.8999999999997
F,BE,S12O,S0,LE,_D,1664582410,W2,252630
F4,BE,S12O,S0,LE,_D,1664582410,W2,124771
F51M,BE,S12O,S0,LE,_D,1664582410,W2,126424
F81,BE,S12O,S0,LE,_D,1664582410,W2,161
F89,BE,S12O,S0,LE,_D,1664582410,W2,1274
F,BE,S12O,S2,LE,_D,1664582410,W2,252630
F4,BE,S12O,S2,LE,_D,1664582410,W2,124771
F51M,BE,S12O,S2,LE,_D,1664582410,W2,126424
F81,BE,S12O,S2,LE,_D,1664582410,W2,161
F89,BE,S12O,S2,LE,_D,1664582410,W2,1274
F,BE,S12Q,S0,LE,_T,1664582410,W2,361718
F,BE,S12Q,S12Q,LE,_T,1664582410,W2,7695.5
F21,BE,S12Q,S0,LE,_T,1664582410,W2,0
F21,BE,S12Q,S1,LE,_T,1664582410,W2,0
F21,BE,S12Q,S11,LE,_T,1664582410,W2,0
F21,BE,S12Q,S121,LE,_T,1664582410,W2,0
F21,BE,S12Q,S124,LE,_T,1664582410,W2,0
F21,BE,S12Q,S12K,LE,_T,1664582410,W2,0
F21,BE,S12Q,S12O,LE,_T,1664582410,W2,0
F21,BE,S12Q,S12Q,LE,_T,1664582410,W2,0
F21,BE,S12Q,S12R,LE,_T,1664582410,W2,0
F21,BE,S12Q,S12T,LE,_T,1664582410,W2,0
F21,BE,S12Q,S13,LE,_T,1664582410,W2,0
F21,BE,S12Q,S1M,LE,_T,1664582410,W2,0
F21,BE,S12Q,S2,LE,_T,1664582410,W2,0
F2M,BE,S12Q,S0,LE,_T,1664582410,W2,8922
F2M,BE,S12Q,S1,LE,_T,1664582410,W2,6600
F2M,BE,S12Q,S11,LE,_T,1664582410,W2,0
F2M,BE,S12Q,S121,LE,_T,1664582410,W2,0
F2M,BE,S12Q,S124,LE,_T,1664582410,W2,0
F2M,BE,S12Q,S12K,LE,_T,1664582410,W2,6600
F2M,BE,S12Q,S12O,LE,_T,1664582410,W2,0
F2M,BE,S12Q,S12Q,LE,_T,1664582410,W2,0
F2M,BE,S12Q,S12T,LE,_T,1664582410,W2,6600
F2M,BE,S12Q,S13,LE,_T,1664582410,W2,0
F2M,BE,S12Q,S1M,LE,_T,1664582410,W2,0
F2M,BE,S12Q,S2,LE,_T,1664582410,W2,2322
F3,BE,S12Q,S0,LE,_T,1664582410,W2,157946
F3,BE,S12Q,S1,LE,_T,1664582410,W2,52339
F3,BE,S12Q,S11,LE,_T,1664582410,W2,3227
F3,BE,S12Q,S121,LE,_T,1664582410,W2,0
F3,BE,S12Q,S124,LE,_T,1664582410,W2,0
F3,BE,S12Q,S125,LE,_T,1664582410,W2,988.4
F3,BE,S12Q,S126,LE,_T,1664582410,W2,108.8
F3,BE,S12Q,S127,LE,_T,1664582410,W2,255.9
F3,BE,S12Q,S12K,LE,_T,1664582410,W2,1163
F3,BE,S12Q,S12O,LE,_T,1664582410,W2,1353
F3,BE,S12Q,S12Q,LE,_T,1664582410,W2,572
F3,BE,S12Q,S12R,LE,_T,1664582410,W2,1925
F3,BE,S12Q,S12T,LE,_T,1664582410,W2,1163
F3,BE,S12Q,S13,LE,_T,1664582410,W2,46025
F3,BE,S12Q,S1M,LE,_T,1664582410,W2,0
F3,BE,S12Q,S2,LE,_T,1664582410,W2,105607
F3L,BE,S12Q,S0,LE,_T,1664582410,W2,157334
F3L,BE,S12Q,S1,LE,_T,1664582410,W2,52073
F3L,BE,S12Q,S11,LE,_T,1664582410,W2,3161
F3L,BE,S12Q,S121,LE,_T,1664582410,W2,0
F3L,BE,S12Q,S124,LE,_T,1664582410,W2,0
F3L,BE,S12Q,S125,LE,_T,1664582410,W2,926.4
F3L,BE,S12Q,S126,LE,_T,1664582410,W2,108.8
F3L,BE,S12Q,S127,LE,_T,1664582410,W2,231.4
F3L,BE,S12Q,S12K,LE,_T,1664582410,W2,1162
F3L,BE,S12Q,S12O,LE,_T,1664582410,W2,1267
F3L,BE,S12Q,S12Q,LE,_T,1664582410,W2,572
F3L,BE,S12Q,S12R,LE,_T,1664582410,W2,1838
F3L,BE,S12Q,S12T,LE,_T,1664582410,W2,1162
F3L,BE,S12Q,S13,LE,_T,1664582410,W2,45911
F3L,BE,S12Q,S1M,LE,_T,1664582410,W2,0
F3L,BE,S12Q,S2,LE,_T,1664582410,W2,105261
F3S,BE,S12Q,S0,LE,_T,1664582410,W2,612
F3S,BE,S12Q,S1,LE,_T,1664582410,W2,266
F3S,BE,S12Q,S11,LE,_T,1664582410,W2,65
F3S,BE,S12Q,S121,LE,_T,1664582410,W2,0
F3S,BE,S12Q,S124,LE,_T,1664582410,W2,0
F3S,BE,S12Q,S125,LE,_T,1664582410,W2,62
F3S,BE,S12Q,S126,LE,_T,1664582410,W2,0
F3S,BE,S12Q,S127,LE,_T,1664582410,W2,24.4
F3S,BE,S12Q,S12K,LE,_T,1664582410,W2,1
F3S,BE,S12Q,S12O,LE,_T,1664582410,W2,86
F3S,BE,S12Q,S12Q,LE,_T,1664582410,W2,0
F3S,BE,S12Q,S12R,LE,_T,1664582410,W2,86
F3S,BE,S12Q,S12T,LE,_T,1664582410,W2,1
F3S,BE,S12Q,S13,LE,_T,1664582410,W2,113
F3S,BE,S12Q,S1M,LE,_T,1664582410,W2,0
F3S,BE,S12Q,S2,LE,_T,1664582410,W2,346
F4,BE,S12Q,S0,LE,_T,1664582410,W2,38183
F4,BE,S12Q,S1,LE,_T,1664582410,W2,24088
F4,BE,S12Q,S11,LE,_T,1664582410,W2,3256
F4,BE,S12Q,S124,LE,_T,1664582410,W2,0
F4,BE,S12Q,S125,LE,_T,1664582410,W2,631.1
F4,BE,S12Q,S126,LE,_T,1664582410,W2,0
F4,BE,S12Q,S127,LE,_T,1664582410,W2,0
F4,BE,S12Q,S12K,LE,_T,1664582410,W2,260
F4,BE,S12Q,S12O,LE,_T,1664582410,W2,631
F4,BE,S12Q,S12Q,LE,_T,1664582410,W2,3526
F4,BE,S12Q,S12R,LE,_T,1664582410,W2,4157
F4,BE,S12Q,S13,LE,_T,1664582410,W2,3483
F4,BE,S12Q,S1M,LE,_T,1664582410,W2,12932
F4,BE,S12Q,S2,LE,_T,1664582410,W2,14095
F4L,BE,S12Q,S0,LE,_T,1664582410,W2,37484
F4L,BE,S12Q,S1,LE,_T,1664582410,W2,23638
F4L,BE,S12Q,S11,LE,_T,1664582410,W2,3248
F4L,BE,S12Q,S124,LE,_T,1664582410,W2,0
F4L,BE,S12Q,S125,LE,_T,1664582410,W2,631.1
F4L,BE,S12Q,S126,LE,_T,1664582410,W2,0
F4L,BE,S12Q,S127,LE,_T,1664582410,W2,0
F4L,BE,S12Q,S12K,LE,_T,1664582410,W2,260
F4L,BE,S12Q,S12O,LE,_T,1664582410,W2,631
F4L,BE,S12Q,S12Q,LE,_T,1664582410,W2,3353
F4L,BE,S12Q,S12R,LE,_T,1664582410,W2,3984
F4L,BE,S12Q,S13,LE,_T,1664582410,W2,3483
F4L,BE,S12Q,S1M,LE,_T,1664582410,W2,12662
F4L,BE,S12Q,S2,LE,_T,1664582410,W2,13847
F4S,BE,S12Q,S0,LE,_T,1664582410,W2,699
F4S,BE,S12Q,S1,LE,_T,1664582410,W2,450
F4S,BE,S12Q,S11,LE,_T,1664582410,W2,8
F4S,BE,S12Q,S124,LE,_T,1664582410,W2,0
F4S,BE,S12Q,S125,LE,_T,1664582410,W2,0
F4S,BE,S12Q,S126,LE,_T,1664582410,W2,0
F4S,BE,S12Q,S127,LE,_T,1664582410,W2,0
F4S,BE,S12Q,S12K,LE,_T,1664582410,W2,0
F4S,BE,S12Q,S12O,LE,_T,1664582410,W2,0
F4S,BE,S12Q,S12Q,LE,_T,1664582410,W2,173
F4S,BE,S12Q,S12R,LE,_T,1664582410,W2,173
F4S,BE,S12Q,S13,LE,_T,1664582410,W2,0
F4S,BE,S12Q,S1M,LE,_T,1664582410,W2,269
F4S,BE,S12Q,S2,LE,_T,1664582410,W2,249
F51,BE,S12Q,S0,LE,_T,1664582410,W2,25067
F51,BE,S12Q,S12Q,LE,_T,1664582410,W2,1520.9
F511,BE,S12Q,S0,LE,_T,1664582410,W2,9295
F511,BE,S12Q,S1,LE,_T,1664582410,W2,2256
F511,BE,S12Q,S11,LE,_T,1664582410,W2,592
F511,BE,S12Q,S124,LE,_T,1664582410,W2,0
F511,BE,S12Q,S125,LE,_T,1664582410,W2,1357.9
F511,BE,S12Q,S126,LE,_T,1664582410,W2,25.9
F511,BE,S12Q,S127,LE,_T,1664582410,W2,51.2
F511,BE,S12Q,S12K,LE,_T,1664582410,W2,9
F511,BE,S12Q,S12O,LE,_T,1664582410,W2,1435
F511,BE,S12Q,S12Q,LE,_T,1664582410,W2,220
F511,BE,S12Q,S12R,LE,_T,1664582410,W2,1655
F511,BE,S12Q,S13,LE,_T,1664582410,W2,0
F511,BE,S12Q,S1M,LE,_T,1664582410,W2,0
F511,BE,S12Q,S2,LE,_T,1664582410,W2,7039
F51M,BE,S12Q,S0,LE,_T,1664582410,W2,15772
F51M,BE,S12Q,S12Q,LE,_T,1664582410,W2,1300.9
F52,BE,S12Q,S0,LE,_T,1664582410,W2,97458
F52,BE,S12Q,S1,LE,_T,1664582410,W2,14728
F52,BE,S12Q,S11,LE,_T,1664582410,W2,0
F52,BE,S12Q,S124,LE,_T,1664582410,W2,14726
F52,BE,S12Q,S12K,LE,_T,1664582410,W2,2
F52,BE,S12Q,S12O,LE,_T,1664582410,W2,0
F52,BE,S12Q,S12Q,LE,_T,1664582410,W2,0
F52,BE,S12Q,S12T,LE,_T,1664582410,W2,2
F52,BE,S12Q,S13,LE,_T,1664582410,W2,0
F52,BE,S12Q,S1M,LE,_T,1664582410,W2,0
F52,BE,S12Q,S2,LE,_T,1664582410,W2,82730
F6,BE,S12Q,S0,LE,_T,1664582410,W2,21168
F6,BE,S12Q,S12Q,LE,_T,1664582410,W2,1114.7
F6N,BE,S12Q,S0,LE,_T,1664582410,W2,0
F6N,BE,S12Q,S1,LE,_T,1664582410,W2,0
F6N,BE,S12Q,S11,LE,_T,1664582410,W2,0
F6N,BE,S12Q,S121,LE,_T,1664582410,W2,0
F6N,BE,S12Q,S124,LE,_T,1664582410,W2,0
F6N,BE,S12Q,S12K,LE,_T,1664582410,W2,0
F6N,BE,S12Q,S12O,LE,_T,1664582410,W2,0
F6N,BE,S12Q,S12Q,LE,_T,1664582410,W2,0
F6N,BE,S12Q,S12R,LE,_T,1664582410,W2,0
F6N,BE,S12Q,S12T,LE,_T,1664582410,W2,0
F6N,BE,S12Q,S13,LE,_T,1664582410,W2,0
F6N,BE,S12Q,S1M,LE,_T,1664582410,W2,0
F6N,BE,S12Q,S2,LE,_T,1664582410,W2,0
F6O,BE,S12Q,S0,LE,_T,1664582410,W2,21168
F6O,BE,S12Q,S1M,LE,_T,1664582410,W2,0
F7,BE,S12Q,S0,LE,_T,1664582410,W2,2856
F7,BE,S12Q,S12Q,LE,_T,1664582410,W2,0
F81,BE,S12Q,S0,LE,_T,1664582410,W2,0
F81,BE,S12Q,S1,LE,_T,1664582410,W2,0
F81,BE,S12Q,S11,LE,_T,1664582410,W2,0
F81,BE,S12Q,S121,LE,_T,1664582410,W2,0
F81,BE,S12Q,S124,LE,_T,1664582410,W2,0
F81,BE,S12Q,S12K,LE,_T,1664582410,W2,0
F81,BE,S12Q,S12O,LE,_T,1664582410,W2,0
F81,BE,S12Q,S12Q,LE,_T,1664582410,W2,0
F81,BE,S12Q,S12R,LE,_T,1664582410,W2,0
F81,BE,S12Q,S12T,LE,_T,1664582410,W2,0
F81,BE,S12Q,S13,LE,_T,1664582410,W2,0
F81,BE,S12Q,S1M,LE,_T,1664582410,W2,0
F81,BE,S12Q,S2,LE,_T,1664582410,W2,0
F89,BE,S12Q,S0,LE,_T,1664582410,W2,7744
F89,BE,S12Q,S12Q,LE,_T,1664582410,W2,962.7
F,BE,S12Q,S0,LE,_D,1664582410,W2,9046
F51M,BE,S12Q,S0,LE,_D,1664582410,W2,4171
F81,BE,S12Q,S0,LE,_D,1664582410,W2,329
F,BE,S12Q,S2,LE,_D,1664582410,W2,9046
F51M,BE,S12Q,S2,LE,_D,1664582410,W2,4171
F81,BE,S12Q,S2,LE,_D,1664582410,W2,329
F,BE,S13,S0,LE,_T,1664582410,W2,216226
F,BE,S13,S13,LE,_T,1664582410,W2,42553.6
F21,BE,S13,S0,LE,_T,1664582410,W2,0
F21,BE,S13,S1,LE,_T,1664582410,W2,0
F21,BE,S13,S11,LE,_T,1664582410,W2,0
F21,BE,S13,S121,LE,_T,1664582410,W2,0
F21,BE,S13,S124,LE,_T,1664582410,W2,0
F21,BE,S13,S12K,LE,_T,1664582410,W2,0
F21,BE,S13,S12O,LE,_T,1664582410,W2,0
F21,BE,S13,S12Q,LE,_T,1664582410,W2,0
F21,BE,S13,S12R,LE,_T,1664582410,W2,0
F21,BE,S13,S12T,LE,_T,1664582410,W2,0
F21,BE,S13,S13,LE,_T,1664582410,W2,0
F21,BE,S13,S1M,LE,_T,1664582410,W2,0
F21,BE,S13,S2,LE,_T,1664582410,W2,0
F2M,BE,S13,S0,LE,_T,1664582410,W2,23890
F2M,BE,S13,S1,LE,_T,1664582410,W2,23830
F2M,BE,S13,S11,LE,_T,1664582410,W2,0
F2M,BE,S13,S121,LE,_T,1664582410,W2,3566
F2M,BE,S13,S124,LE,_T,1664582410,W2,0
F2M,BE,S13,S125,LE,_T,1664582410,W2,0
F2M,BE,S13,S126,LE,_T,1664582410,W2,0
F2M,BE,S13,S127,LE,_T,1664582410,W2,0
F2M,BE,S13,S128,LE,_T,1664582410,W2,0
F2M,BE,S13,S129,LE,_T,1664582410,W2,0
F2M,BE,S13,S12K,LE,_T,1664582410,W2,23830
F2M,BE,S13,S12O,LE,_T,1664582410,W2,0
F2M,BE,S13,S12Q,LE,_T,1664582410,W2,0
F2M,BE,S13,S12T,LE,_T,1664582410,W2,20264
F2M,BE,S13,S13,LE,_T,1664582410,W2,0
F2M,BE,S13,S1M,LE,_T,1664582410,W2,0
F2M,BE,S13,S2,LE,_T,1664582410,W2,60
F3,BE,S13,S0,LE,_T,1664582410,W2,18915
F3,BE,S13,S1,LE,_T,1664582410,W2,17531
F3,BE,S13,S11,LE,_T,1664582410,W2,401
F3,BE,S13,S121,LE,_T,1664582410,W2,0
F3,BE,S13,S124,LE,_T,1664582410,W2,0
F3,BE,S13,S125,LE,_T,1664582410,W2,34.5
F3,BE,S13,S126,LE,_T,1664582410,W2,125.3
F3,BE,S13,S127,LE,_T,1664582410,W2,27
F3,BE,S13,S128,LE,_T,1664582410,W2,14.2
F3,BE,S13,S129,LE,_T,1664582410,W2,0
F3,BE,S13,S12K,LE,_T,1664582410,W2,720
F3,BE,S13,S12O,LE,_T,1664582410,W2,187
F3,BE,S13,S12Q,LE,_T,1664582410,W2,14
F3,BE,S13,S12R,LE,_T,1664582410,W2,201
F3,BE,S13,S12T,LE,_T,1664582410,W2,720
F3,BE,S13,S13,LE,_T,1664582410,W2,16210
F3,BE,S13,S1M,LE,_T,1664582410,W2,0
F3,BE,S13,S2,LE,_T,1664582410,W2,1384
F3L,BE,S13,S0,LE,_T,1664582410,W2,17707
F3L,BE,S13,S1,LE,_T,1664582410,W2,16345
F3L,BE,S13,S11,LE,_T,1664582410,W2,315
F3L,BE,S13,S121,LE,_T,1664582410,W2,0
F3L,BE,S13,S124,LE,_T,1664582410,W2,0
F3L,BE,S13,S125,LE,_T,1664582410,W2,15.5
F3L,BE,S13,S126,LE,_T,1664582410,W2,125.3
F3L,BE,S13,S127,LE,_T,1664582410,W2,4.2
F3L,BE,S13,S128,LE,_T,1664582410,W2,14.2
F3L,BE,S13,S129,LE,_T,1664582410,W2,0
F3L,BE,S13,S12K,LE,_T,1664582410,W2,647
F3L,BE,S13,S12O,LE,_T,1664582410,W2,145
F3L,BE,S13,S12Q,LE,_T,1664582410,W2,14
F3L,BE,S13,S12R,LE,_T,1664582410,W2,159
F3L,BE,S13,S12T,LE,_T,1664582410,W2,647
F3L,BE,S13,S13,LE,_T,1664582410,W2,15224
F3L,BE,S13,S1M,LE,_T,1664582410,W2,0
F3L,BE,S13,S2,LE,_T,1664582410,W2,1362
F3S,BE,S13,S0,LE,_T,1664582410,W2,1209
F3S,BE,S13,S1,LE,_T,1664582410,W2,1187
F3S,BE,S13,S11,LE,_T,1664582410,W2,86
F3S,BE,S13,S121,LE,_T,1664582410,W2,0
F3S,BE,S13,S124,LE,_T,1664582410,W2,0
F3S,BE,S13,S125,LE,_T,1664582410,W2,19
F3S,BE,S13,S126,LE,_T,1664582410,W2,0
F3S,BE,S13,S127,LE,_T,1664582410,W2,22.8
F3S,BE,S13,S128,LE,_T,1664582410,W2,0
F3S,BE,S13,S129,LE,_T,1664582410,W2,0
F3S,BE,S13,S12K,LE,_T,1664582410,W2,73
F3S,BE,S13,S12O,LE,_T,1664582410,W2,42
F3S,BE,S13,S12Q,LE,_T,1664582410,W2,0
F3S,BE,S13,S12R,LE,_T,1664582410,W2,42
F3S,BE,S13,S12T,LE,_T,1664582410,W2,73
F3S,BE,S13,S13,LE,_T,1664582410,W2,986
